id,book,chapter,verse,language,number_phrases,number_words,ratio
440696,Numbers,7,49,hbo,2,4,2.0
440697,Numbers,7,50,hbo,1,4,4.0
440698,Numbers,7,50,hbo,2,2,1.0
440699,Numbers,7,51,hbo,2,12,6.0
440700,Numbers,7,52,hbo,2,5,2.5
440701,Numbers,7,53,hbo,3,15,5.0
440702,Numbers,7,53,hbo,2,5,2.5
440703,Numbers,7,54,hbo,2,12,6.0
440704,Numbers,7,55,hbo,3,15,5.0
440705,Numbers,7,55,hbo,2,4,2.0
440706,Numbers,7,55,hbo,3,3,1.0
440707,Numbers,7,55,hbo,2,4,2.0
440708,Numbers,7,56,hbo,1,4,4.0
440709,Numbers,7,56,hbo,2,2,1.0
440710,Numbers,7,57,hbo,2,12,6.0
440711,Numbers,7,58,hbo,2,5,2.5
440712,Numbers,7,59,hbo,3,15,5.0
440713,Numbers,7,59,hbo,2,5,2.5
440714,Numbers,7,60,hbo,2,12,6.0
440715,Numbers,7,61,hbo,3,15,5.0
440716,Numbers,7,61,hbo,2,4,2.0
440717,Numbers,7,61,hbo,3,3,1.0
440718,Numbers,7,61,hbo,2,4,2.0
440719,Numbers,7,62,hbo,1,4,4.0
440720,Numbers,7,62,hbo,2,2,1.0
440721,Numbers,7,63,hbo,2,12,6.0
440722,Numbers,7,64,hbo,2,5,2.5
440723,Numbers,7,65,hbo,3,15,5.0
440724,Numbers,7,65,hbo,2,5,2.5
440725,Numbers,7,66,hbo,2,12,6.0
440726,Numbers,7,67,hbo,3,15,5.0
440727,Numbers,7,67,hbo,2,4,2.0
440728,Numbers,7,67,hbo,3,3,1.0
440729,Numbers,7,67,hbo,2,4,2.0
440730,Numbers,7,68,hbo,1,4,4.0
440731,Numbers,7,68,hbo,2,2,1.0
440732,Numbers,7,69,hbo,2,12,6.0
440733,Numbers,7,70,hbo,2,5,2.5
440734,Numbers,7,71,hbo,3,15,5.0
440735,Numbers,7,71,hbo,2,5,2.5
440736,Numbers,7,72,hbo,2,12,6.0
440737,Numbers,7,73,hbo,3,15,5.0
440738,Numbers,7,73,hbo,2,4,2.0
440739,Numbers,7,73,hbo,3,3,1.0
440740,Numbers,7,73,hbo,2,4,2.0
440741,Numbers,7,74,hbo,1,4,4.0
440742,Numbers,7,74,hbo,2,2,1.0
440743,Numbers,7,75,hbo,2,12,6.0
440744,Numbers,7,76,hbo,2,5,2.5
440745,Numbers,7,77,hbo,3,15,5.0
440746,Numbers,7,77,hbo,2,5,2.5
440747,Numbers,7,78,hbo,2,12,6.0
440748,Numbers,7,79,hbo,3,15,5.0
440749,Numbers,7,79,hbo,2,4,2.0
440750,Numbers,7,79,hbo,3,3,1.0
440751,Numbers,7,79,hbo,2,4,2.0
440752,Numbers,7,80,hbo,1,4,4.0
440753,Numbers,7,80,hbo,2,2,1.0
440754,Numbers,7,81,hbo,2,12,6.0
440755,Numbers,7,82,hbo,2,5,2.5
440756,Numbers,7,83,hbo,3,15,5.0
440757,Numbers,7,83,hbo,2,5,2.5
440758,Numbers,7,84,hbo,3,6,2.0
440759,Numbers,7,84,hbo,3,6,2.0
440760,Numbers,7,84,hbo,1,12,12.0
440761,Numbers,7,85,hbo,3,8,2.6666666666666665
440762,Numbers,7,85,hbo,3,6,2.0
440763,Numbers,7,85,hbo,2,12,6.0
440764,Numbers,7,86,hbo,2,4,2.0
440765,Numbers,7,86,hbo,2,2,1.0
440766,Numbers,7,86,hbo,3,8,2.6666666666666665
440767,Numbers,7,86,hbo,2,7,3.5
440768,Numbers,7,87,hbo,2,19,9.5
440769,Numbers,7,87,hbo,3,7,2.3333333333333335
440770,Numbers,7,88,hbo,3,18,6.0
440771,Numbers,7,88,hbo,2,4,2.0
440772,Numbers,7,88,hbo,2,3,1.5
440773,Numbers,7,89,hbo,4,7,1.75
440774,Numbers,7,89,hbo,2,3,1.5
440775,Numbers,7,89,hbo,3,5,1.6666666666666667
440776,Numbers,7,89,hbo,4,11,2.75
440777,Numbers,7,89,hbo,2,5,2.5
440778,Numbers,7,89,hbo,3,3,1.0
440779,Numbers,8,1,hbo,4,5,1.25
440780,Numbers,8,1,hbo,1,2,2.0
440781,Numbers,8,2,hbo,2,3,1.5
440782,Numbers,8,2,hbo,3,3,1.0
440783,Numbers,8,2,hbo,2,5,2.5
440784,Numbers,8,2,hbo,3,9,3.0
440785,Numbers,8,3,hbo,4,4,1.0
440786,Numbers,8,3,hbo,3,7,2.3333333333333335
440787,Numbers,8,3,hbo,4,6,1.5
440788,Numbers,8,4,hbo,3,5,1.6666666666666667
440789,Numbers,8,4,hbo,1,2,2.0
440790,Numbers,8,4,hbo,4,6,1.5
440791,Numbers,8,4,hbo,4,8,2.0
440792,Numbers,8,4,hbo,4,5,1.25
440793,Numbers,8,5,hbo,4,5,1.25
440794,Numbers,8,5,hbo,1,2,2.0
440795,Numbers,8,6,hbo,3,8,2.6666666666666665
440796,Numbers,8,6,hbo,3,3,1.0
440797,Numbers,8,7,hbo,4,4,1.0
440798,Numbers,8,7,hbo,1,2,2.0
440799,Numbers,8,7,hbo,3,4,1.3333333333333333
440800,Numbers,8,7,hbo,4,6,1.5
440801,Numbers,8,7,hbo,3,3,1.0
440802,Numbers,8,7,hbo,2,2,1.0
440803,Numbers,8,8,hbo,3,5,1.6666666666666667
440804,Numbers,8,8,hbo,2,3,1.5
440805,Numbers,8,8,hbo,2,4,2.0
440806,Numbers,8,8,hbo,4,8,2.0
440807,Numbers,8,9,hbo,4,9,2.25
440808,Numbers,8,9,hbo,3,7,2.3333333333333335
440809,Numbers,8,10,hbo,4,8,2.0
440810,Numbers,8,10,hbo,5,9,1.8
440811,Numbers,8,11,hbo,7,14,2.0
440812,Numbers,8,11,hbo,2,2,1.0
440813,Numbers,8,11,hbo,2,5,2.5
440814,Numbers,8,12,hbo,5,10,2.0
440815,Numbers,8,12,hbo,4,6,1.5
440816,Numbers,8,12,hbo,4,7,1.75
440817,Numbers,8,12,hbo,2,5,2.5
440818,Numbers,8,13,hbo,4,12,3.0
440819,Numbers,8,13,hbo,5,6,1.2
440820,Numbers,8,14,hbo,4,9,2.25
440821,Numbers,8,14,hbo,4,5,1.25
440822,Numbers,8,15,hbo,4,6,1.5
440823,Numbers,8,15,hbo,2,5,2.5
440824,Numbers,8,15,hbo,3,3,1.0
440825,Numbers,8,15,hbo,4,4,1.0
440826,Numbers,8,16,hbo,2,2,1.0
440827,Numbers,8,16,hbo,4,7,1.75
440828,Numbers,8,16,hbo,4,12,3.0
440829,Numbers,8,17,hbo,3,14,4.666666666666667
440830,Numbers,8,17,hbo,4,5,1.25
440831,Numbers,8,17,hbo,2,6,3.0
440832,Numbers,8,18,hbo,4,11,2.75
440833,Numbers,8,19,hbo,6,15,2.5
440834,Numbers,8,19,hbo,2,9,4.5
440835,Numbers,8,19,hbo,3,6,2.0
440836,Numbers,8,19,hbo,5,7,1.4
440837,Numbers,8,19,hbo,3,7,2.3333333333333335
440838,Numbers,8,20,hbo,5,15,3.0
440839,Numbers,8,20,hbo,5,8,1.6
440840,Numbers,8,20,hbo,4,5,1.25
440841,Numbers,8,21,hbo,3,4,1.3333333333333333
440842,Numbers,8,21,hbo,3,3,1.0
440843,Numbers,8,21,hbo,6,8,1.3333333333333333
440844,Numbers,8,21,hbo,4,4,1.0
440845,Numbers,8,21,hbo,1,2,2.0
440846,Numbers,8,22,hbo,4,6,1.5
440847,Numbers,8,22,hbo,3,14,4.666666666666667
440848,Numbers,8,22,hbo,5,9,1.8
440849,Numbers,8,22,hbo,3,3,1.0
440850,Numbers,8,23,hbo,4,5,1.25
440851,Numbers,8,23,hbo,1,2,2.0
440852,Numbers,8,24,hbo,1,1,1.0
440853,Numbers,8,24,hbo,2,4,2.0
440854,Numbers,8,24,hbo,2,9,4.5
440855,Numbers,8,24,hbo,2,7,3.5
440856,Numbers,8,25,hbo,4,10,2.5
440857,Numbers,8,25,hbo,4,4,1.0
440858,Numbers,8,26,hbo,4,7,1.75
440859,Numbers,8,26,hbo,2,3,1.5
440860,Numbers,8,26,hbo,4,4,1.0
440861,Numbers,8,26,hbo,4,7,1.75
440862,Numbers,9,1,hbo,7,18,2.5714285714285716
440863,Numbers,9,1,hbo,2,5,2.5
440864,Numbers,9,1,hbo,1,2,2.0
440865,Numbers,9,2,hbo,5,9,1.8
440866,Numbers,9,3,hbo,5,16,3.2
440867,Numbers,9,3,hbo,3,9,3.0
440868,Numbers,9,4,hbo,4,6,1.5
440869,Numbers,9,4,hbo,2,4,2.0
440870,Numbers,9,5,hbo,7,23,3.2857142857142856
440871,Numbers,9,5,hbo,4,5,1.25
440872,Numbers,9,5,hbo,3,4,1.3333333333333333
440873,Numbers,9,6,hbo,2,2,1.0
440874,Numbers,9,6,hbo,1,1,1.0
440875,Numbers,9,6,hbo,4,6,1.5
440876,Numbers,9,6,hbo,3,3,1.0
440877,Numbers,9,6,hbo,3,9,3.0
440878,Numbers,9,6,hbo,4,14,3.5
440879,Numbers,9,7,hbo,4,7,1.75
440880,Numbers,9,7,hbo,3,5,1.6666666666666667
440881,Numbers,9,7,hbo,2,2,1.0
440882,Numbers,9,7,hbo,4,12,3.0
440883,Numbers,9,8,hbo,4,4,1.0
440884,Numbers,9,8,hbo,1,1,1.0
440885,Numbers,9,8,hbo,2,2,1.0
440886,Numbers,9,8,hbo,4,4,1.0
440887,Numbers,9,9,hbo,4,5,1.25
440888,Numbers,9,9,hbo,1,2,2.0
440889,Numbers,9,10,hbo,2,4,2.0
440890,Numbers,9,10,hbo,1,2,2.0
440891,Numbers,9,10,hbo,1,6,6.0
440892,Numbers,9,10,hbo,4,5,1.25
440893,Numbers,9,10,hbo,2,4,2.0
440894,Numbers,9,10,hbo,4,5,1.25
440895,Numbers,9,11,hbo,4,14,3.5
440896,Numbers,9,11,hbo,2,5,2.5
440897,Numbers,9,12,hbo,4,5,1.25
440898,Numbers,9,12,hbo,5,5,1.0
440899,Numbers,9,12,hbo,3,7,2.3333333333333335
440900,Numbers,9,13,hbo,2,3,1.5
440901,Numbers,9,13,hbo,3,3,1.0
440902,Numbers,9,13,hbo,4,5,1.25
440903,Numbers,9,13,hbo,2,2,1.0
440904,Numbers,9,13,hbo,2,4,2.0
440905,Numbers,9,13,hbo,4,8,2.0
440906,Numbers,9,13,hbo,5,7,1.4
440907,Numbers,9,13,hbo,3,6,2.0
440908,Numbers,9,14,hbo,5,5,1.0
440909,Numbers,9,14,hbo,4,5,1.25
440910,Numbers,9,14,hbo,3,9,3.0
440911,Numbers,9,14,hbo,3,13,4.333333333333333
440912,Numbers,9,15,hbo,5,13,2.6
440913,Numbers,9,15,hbo,2,4,2.0
440914,Numbers,9,15,hbo,6,13,2.1666666666666665
440915,Numbers,9,16,hbo,3,3,1.0
440916,Numbers,9,16,hbo,2,3,1.5
440917,Numbers,9,16,hbo,3,4,1.3333333333333333
440918,Numbers,9,17,hbo,2,3,1.5
440919,Numbers,9,17,hbo,3,7,2.3333333333333335
440920,Numbers,9,17,hbo,4,6,1.5
440921,Numbers,9,17,hbo,2,3,1.5
440922,Numbers,9,17,hbo,4,5,1.25
440923,Numbers,9,17,hbo,3,4,1.3333333333333333
440924,Numbers,9,18,hbo,3,6,2.0
440925,Numbers,9,18,hbo,3,5,1.6666666666666667
440926,Numbers,9,18,hbo,2,3,1.5
440927,Numbers,9,18,hbo,4,7,1.75
440928,Numbers,9,19,hbo,5,10,2.0
440929,Numbers,9,19,hbo,4,7,1.75
440930,Numbers,9,19,hbo,3,3,1.0
440931,Numbers,9,20,hbo,2,2,1.0
440932,Numbers,9,20,hbo,5,9,1.8
440933,Numbers,9,20,hbo,2,4,2.0
440934,Numbers,9,20,hbo,3,5,1.6666666666666667
440935,Numbers,9,21,hbo,2,2,1.0
440936,Numbers,9,21,hbo,4,8,2.0
440937,Numbers,9,21,hbo,4,7,1.75
440938,Numbers,9,21,hbo,2,2,1.0
440939,Numbers,9,21,hbo,2,4,2.0
440940,Numbers,9,21,hbo,3,4,1.3333333333333333
440941,Numbers,9,21,hbo,2,2,1.0
440942,Numbers,9,22,hbo,2,6,3.0
440943,Numbers,9,22,hbo,3,7,2.3333333333333335
440944,Numbers,9,22,hbo,2,3,1.5
440945,Numbers,9,22,hbo,2,3,1.5
440946,Numbers,9,22,hbo,3,3,1.0
440947,Numbers,9,22,hbo,2,2,1.0
440948,Numbers,9,22,hbo,1,2,2.0
440949,Numbers,9,23,hbo,2,4,2.0
440950,Numbers,9,23,hbo,3,5,1.6666666666666667
440951,Numbers,9,23,hbo,4,10,2.5
440952,Numbers,10,1,hbo,4,5,1.25
440953,Numbers,10,1,hbo,1,2,2.0
440954,Numbers,10,2,hbo,3,5,1.6666666666666667
440955,Numbers,10,2,hbo,3,3,1.0
440956,Numbers,10,2,hbo,4,13,3.25
440957,Numbers,10,3,hbo,3,3,1.0
440958,Numbers,10,3,hbo,5,10,2.0
440959,Numbers,10,4,hbo,4,5,1.25
440960,Numbers,10,4,hbo,4,8,2.0
440961,Numbers,10,5,hbo,3,3,1.0
440962,Numbers,10,5,hbo,3,4,1.3333333333333333
440963,Numbers,10,5,hbo,3,3,1.0
440964,Numbers,10,6,hbo,3,4,1.3333333333333333
440965,Numbers,10,6,hbo,3,4,1.3333333333333333
440966,Numbers,10,6,hbo,3,3,1.0
440967,Numbers,10,6,hbo,3,4,1.3333333333333333
440968,Numbers,10,7,hbo,2,2,1.0
440969,Numbers,10,7,hbo,2,5,2.5
440970,Numbers,10,7,hbo,3,3,1.0
440971,Numbers,10,8,hbo,4,8,2.0
440972,Numbers,10,8,hbo,5,8,1.6
440973,Numbers,10,9,hbo,4,9,2.25
440974,Numbers,10,9,hbo,3,3,1.0
440975,Numbers,10,9,hbo,3,4,1.3333333333333333
440976,Numbers,10,9,hbo,3,6,2.0
440977,Numbers,10,9,hbo,3,4,1.3333333333333333
440978,Numbers,10,10,hbo,2,11,5.5
440979,Numbers,10,10,hbo,4,10,2.5
440980,Numbers,10,10,hbo,4,8,2.0
440981,Numbers,10,10,hbo,2,3,1.5
440982,Numbers,10,11,hbo,3,17,5.666666666666667
440983,Numbers,10,11,hbo,3,8,2.6666666666666665
440984,Numbers,10,12,hbo,5,9,1.8
440985,Numbers,10,12,hbo,4,7,1.75
440986,Numbers,10,13,hbo,5,11,2.2
440987,Numbers,10,14,hbo,5,11,2.2
440988,Numbers,10,14,hbo,3,6,2.0
440989,Numbers,10,15,hbo,3,9,3.0
440990,Numbers,10,16,hbo,3,9,3.0
440991,Numbers,10,17,hbo,3,4,1.3333333333333333
440992,Numbers,10,17,hbo,3,10,3.3333333333333335
440993,Numbers,10,18,hbo,4,7,1.75
440994,Numbers,10,18,hbo,3,6,2.0
440995,Numbers,10,19,hbo,3,9,3.0
440996,Numbers,10,20,hbo,3,9,3.0
440997,Numbers,10,21,hbo,3,7,2.3333333333333335
440998,Numbers,10,21,hbo,3,5,1.6666666666666667
440999,Numbers,10,21,hbo,1,2,2.0
441000,Numbers,10,22,hbo,4,8,2.0
441001,Numbers,10,22,hbo,3,6,2.0
441002,Numbers,10,23,hbo,3,9,3.0
441003,Numbers,10,24,hbo,3,9,3.0
441004,Numbers,10,25,hbo,4,8,2.0
441005,Numbers,10,25,hbo,2,5,2.5
441006,Numbers,10,25,hbo,3,6,2.0
441007,Numbers,10,26,hbo,3,9,3.0
441008,Numbers,10,27,hbo,3,9,3.0
441009,Numbers,10,28,hbo,3,6,2.0
441010,Numbers,10,28,hbo,2,2,1.0
441011,Numbers,10,29,hbo,4,11,2.75
441012,Numbers,10,29,hbo,3,5,1.6666666666666667
441013,Numbers,10,29,hbo,3,3,1.0
441014,Numbers,10,29,hbo,3,3,1.0
441015,Numbers,10,29,hbo,2,2,1.0
441016,Numbers,10,29,hbo,3,3,1.0
441017,Numbers,10,29,hbo,5,6,1.2
441018,Numbers,10,30,hbo,3,3,1.0
441019,Numbers,10,30,hbo,2,2,1.0
441020,Numbers,10,30,hbo,3,8,2.6666666666666665
441021,Numbers,10,31,hbo,2,2,1.0
441022,Numbers,10,31,hbo,4,4,1.0
441023,Numbers,10,31,hbo,3,4,1.3333333333333333
441024,Numbers,10,31,hbo,2,4,2.0
441025,Numbers,10,31,hbo,4,5,1.25
441026,Numbers,10,32,hbo,2,2,1.0
441027,Numbers,10,32,hbo,3,3,1.0
441028,Numbers,10,32,hbo,3,6,2.0
441029,Numbers,10,32,hbo,4,4,1.0
441030,Numbers,10,32,hbo,3,3,1.0
441031,Numbers,10,33,hbo,4,8,2.0
441032,Numbers,10,33,hbo,5,10,2.0
441033,Numbers,10,33,hbo,3,4,1.3333333333333333
441034,Numbers,10,34,hbo,4,5,1.25
441035,Numbers,10,34,hbo,2,5,2.5
441036,Numbers,10,35,hbo,2,2,1.0
441037,Numbers,10,35,hbo,2,4,2.0
441038,Numbers,10,35,hbo,3,3,1.0
441039,Numbers,10,35,hbo,1,1,1.0
441040,Numbers,10,35,hbo,1,1,1.0
441041,Numbers,10,35,hbo,3,3,1.0
441042,Numbers,10,35,hbo,4,5,1.25
441043,Numbers,10,36,hbo,2,2,1.0
441044,Numbers,10,36,hbo,1,2,2.0
441045,Numbers,10,36,hbo,2,4,2.0
441046,Numbers,10,36,hbo,1,1,1.0
441047,Numbers,11,1,hbo,2,2,1.0
441048,Numbers,11,1,hbo,3,8,2.6666666666666665
441049,Numbers,11,1,hbo,3,3,1.0
441050,Numbers,11,1,hbo,3,3,1.0
441051,Numbers,11,1,hbo,4,5,1.25
441052,Numbers,11,1,hbo,3,6,2.0
441053,Numbers,11,2,hbo,4,6,1.5
441054,Numbers,11,2,hbo,4,5,1.25
441055,Numbers,11,2,hbo,3,4,1.3333333333333333
441056,Numbers,11,3,hbo,4,8,2.0
441057,Numbers,11,3,hbo,4,5,1.25
441058,Numbers,11,4,hbo,4,5,1.25
441059,Numbers,11,4,hbo,2,3,1.5
441060,Numbers,11,4,hbo,2,2,1.0
441061,Numbers,11,4,hbo,3,5,1.6666666666666667
441062,Numbers,11,4,hbo,2,2,1.0
441063,Numbers,11,4,hbo,3,3,1.0
441064,Numbers,11,5,hbo,3,23,7.666666666666667
441065,Numbers,11,5,hbo,4,5,1.25
441066,Numbers,11,6,hbo,4,4,1.0
441067,Numbers,11,6,hbo,2,2,1.0
441068,Numbers,11,6,hbo,3,5,1.6666666666666667
441069,Numbers,11,7,hbo,2,3,1.5
441070,Numbers,11,7,hbo,2,4,2.0
441071,Numbers,11,7,hbo,3,6,2.0
441072,Numbers,11,8,hbo,2,3,1.5
441073,Numbers,11,8,hbo,2,2,1.0
441074,Numbers,11,8,hbo,3,5,1.6666666666666667
441075,Numbers,11,8,hbo,3,5,1.6666666666666667
441076,Numbers,11,8,hbo,3,5,1.6666666666666667
441077,Numbers,11,8,hbo,4,4,1.0
441078,Numbers,11,8,hbo,4,8,2.0
441079,Numbers,11,9,hbo,4,5,1.25
441080,Numbers,11,9,hbo,4,8,2.0
441081,Numbers,11,10,hbo,4,6,1.5
441082,Numbers,11,10,hbo,2,3,1.5
441083,Numbers,11,10,hbo,2,4,2.0
441084,Numbers,11,10,hbo,4,5,1.25
441085,Numbers,11,10,hbo,3,5,1.6666666666666667
441086,Numbers,11,11,hbo,4,5,1.25
441087,Numbers,11,11,hbo,3,4,1.3333333333333333
441088,Numbers,11,11,hbo,6,7,1.1666666666666667
441089,Numbers,11,11,hbo,3,10,3.3333333333333335
441090,Numbers,11,12,hbo,4,9,2.25
441091,Numbers,11,12,hbo,3,3,1.0
441092,Numbers,11,12,hbo,3,3,1.0
441093,Numbers,11,12,hbo,3,6,2.0
441094,Numbers,11,12,hbo,4,8,2.0
441095,Numbers,11,12,hbo,3,4,1.3333333333333333
441096,Numbers,11,13,hbo,3,4,1.3333333333333333
441097,Numbers,11,13,hbo,2,8,4.0
441098,Numbers,11,13,hbo,3,3,1.0
441099,Numbers,11,13,hbo,1,2,2.0
441100,Numbers,11,13,hbo,3,3,1.0
441101,Numbers,11,13,hbo,2,2,1.0
441102,Numbers,11,14,hbo,4,5,1.25
441103,Numbers,11,14,hbo,2,8,4.0
441104,Numbers,11,14,hbo,3,3,1.0
441105,Numbers,11,15,hbo,6,6,1.0
441106,Numbers,11,15,hbo,3,3,1.0
441107,Numbers,11,15,hbo,4,5,1.25
441108,Numbers,11,15,hbo,4,5,1.25
441109,Numbers,11,16,hbo,4,5,1.25
441110,Numbers,11,16,hbo,4,7,1.75
441111,Numbers,11,16,hbo,2,2,1.0
441112,Numbers,11,16,hbo,3,7,2.3333333333333335
441113,Numbers,11,16,hbo,4,6,1.5
441114,Numbers,11,16,hbo,4,4,1.0
441115,Numbers,11,17,hbo,2,2,1.0
441116,Numbers,11,17,hbo,4,4,1.0
441117,Numbers,11,17,hbo,3,5,1.6666666666666667
441118,Numbers,11,17,hbo,2,2,1.0
441119,Numbers,11,17,hbo,3,3,1.0
441120,Numbers,11,17,hbo,4,7,1.75
441121,Numbers,11,17,hbo,5,6,1.2
441122,Numbers,11,18,hbo,3,5,1.6666666666666667
441123,Numbers,11,18,hbo,2,3,1.5
441124,Numbers,11,18,hbo,3,3,1.0
441125,Numbers,11,18,hbo,3,5,1.6666666666666667
441126,Numbers,11,18,hbo,1,2,2.0
441127,Numbers,11,18,hbo,3,3,1.0
441128,Numbers,11,18,hbo,4,5,1.25
441129,Numbers,11,18,hbo,5,5,1.0
441130,Numbers,11,18,hbo,2,2,1.0
441131,Numbers,11,19,hbo,3,4,1.3333333333333333
441132,Numbers,11,19,hbo,3,3,1.0
441133,Numbers,11,19,hbo,3,4,1.3333333333333333
441134,Numbers,11,19,hbo,3,4,1.3333333333333333
441135,Numbers,11,19,hbo,3,4,1.3333333333333333
441136,Numbers,11,20,hbo,1,3,3.0
441137,Numbers,11,20,hbo,3,5,1.6666666666666667
441138,Numbers,11,20,hbo,4,5,1.25
441139,Numbers,11,20,hbo,3,5,1.6666666666666667
441140,Numbers,11,20,hbo,2,3,1.5
441141,Numbers,11,20,hbo,3,4,1.3333333333333333
441142,Numbers,11,20,hbo,1,2,2.0
441143,Numbers,11,20,hbo,3,5,1.6666666666666667
441144,Numbers,11,21,hbo,3,3,1.0
441145,Numbers,11,21,hbo,2,6,3.0
441146,Numbers,11,21,hbo,3,4,1.3333333333333333
441147,Numbers,11,21,hbo,3,3,1.0
441148,Numbers,11,21,hbo,3,3,1.0
441149,Numbers,11,21,hbo,3,4,1.3333333333333333
441150,Numbers,11,22,hbo,4,6,1.5
441151,Numbers,11,22,hbo,3,3,1.0
441152,Numbers,11,22,hbo,4,8,2.0
441153,Numbers,11,22,hbo,3,3,1.0
441154,Numbers,11,23,hbo,4,5,1.25
441155,Numbers,11,23,hbo,3,4,1.3333333333333333
441156,Numbers,11,23,hbo,2,2,1.0
441157,Numbers,11,23,hbo,3,3,1.0
441158,Numbers,11,23,hbo,2,2,1.0
441159,Numbers,11,24,hbo,3,3,1.0
441160,Numbers,11,24,hbo,4,8,2.0
441161,Numbers,11,24,hbo,4,8,2.0
441162,Numbers,11,24,hbo,4,6,1.5
441163,Numbers,11,25,hbo,4,6,1.5
441164,Numbers,11,25,hbo,3,3,1.0
441165,Numbers,11,25,hbo,3,5,1.6666666666666667
441166,Numbers,11,25,hbo,2,2,1.0
441167,Numbers,11,25,hbo,3,7,2.3333333333333335
441168,Numbers,11,25,hbo,2,2,1.0
441169,Numbers,11,25,hbo,3,5,1.6666666666666667
441170,Numbers,11,25,hbo,2,2,1.0
441171,Numbers,11,25,hbo,3,3,1.0
441172,Numbers,11,26,hbo,4,7,1.75
441173,Numbers,11,26,hbo,2,4,2.0
441174,Numbers,11,26,hbo,3,5,1.6666666666666667
441175,Numbers,11,26,hbo,4,5,1.25
441176,Numbers,11,26,hbo,3,5,1.6666666666666667
441177,Numbers,11,26,hbo,4,5,1.25
441178,Numbers,11,26,hbo,3,5,1.6666666666666667
441179,Numbers,11,27,hbo,3,4,1.3333333333333333
441180,Numbers,11,27,hbo,3,4,1.3333333333333333
441181,Numbers,11,27,hbo,2,2,1.0
441182,Numbers,11,27,hbo,3,7,2.3333333333333335
441183,Numbers,11,28,hbo,3,9,3.0
441184,Numbers,11,28,hbo,2,2,1.0
441185,Numbers,11,28,hbo,1,2,2.0
441186,Numbers,11,28,hbo,1,1,1.0
441187,Numbers,11,29,hbo,4,4,1.0
441188,Numbers,11,29,hbo,4,4,1.0
441189,Numbers,11,29,hbo,3,3,1.0
441190,Numbers,11,29,hbo,2,4,2.0
441191,Numbers,11,29,hbo,5,6,1.2
441192,Numbers,11,30,hbo,4,10,2.5
441193,Numbers,11,31,hbo,4,6,1.5
441194,Numbers,11,31,hbo,4,6,1.5
441195,Numbers,11,31,hbo,4,24,6.0
441196,Numbers,11,32,hbo,4,18,4.5
441197,Numbers,11,32,hbo,3,5,1.6666666666666667
441198,Numbers,11,32,hbo,3,5,1.6666666666666667
441199,Numbers,11,32,hbo,5,7,1.4
441200,Numbers,11,33,hbo,1,2,2.0
441201,Numbers,11,33,hbo,2,3,1.5
441202,Numbers,11,33,hbo,2,2,1.0
441203,Numbers,11,33,hbo,4,7,1.75
441204,Numbers,11,33,hbo,5,9,1.8
441205,Numbers,11,34,hbo,4,9,2.25
441206,Numbers,11,34,hbo,4,8,2.0
441207,Numbers,11,35,hbo,4,6,1.5
441208,Numbers,11,35,hbo,3,4,1.3333333333333333
441209,Numbers,12,1,hbo,5,13,2.6
441210,Numbers,12,1,hbo,2,2,1.0
441211,Numbers,12,1,hbo,3,4,1.3333333333333333
441212,Numbers,12,2,hbo,2,2,1.0
441213,Numbers,12,2,hbo,4,7,1.75
441214,Numbers,12,2,hbo,4,5,1.25
441215,Numbers,12,2,hbo,3,3,1.0
441216,Numbers,12,3,hbo,4,10,2.5
441217,Numbers,12,3,hbo,2,5,2.5
441218,Numbers,12,4,hbo,5,12,2.4
441219,Numbers,12,4,hbo,3,5,1.6666666666666667
441220,Numbers,12,4,hbo,3,3,1.0
441221,Numbers,12,5,hbo,4,6,1.5
441222,Numbers,12,5,hbo,3,5,1.6666666666666667
441223,Numbers,12,5,hbo,3,5,1.6666666666666667
441224,Numbers,12,5,hbo,3,3,1.0
441225,Numbers,12,6,hbo,2,2,1.0
441226,Numbers,12,6,hbo,3,3,1.0
441227,Numbers,12,6,hbo,3,3,1.0
441228,Numbers,12,6,hbo,1,1,1.0
441229,Numbers,12,6,hbo,3,5,1.6666666666666667
441230,Numbers,12,6,hbo,3,5,1.6666666666666667
441231,Numbers,12,7,hbo,3,4,1.3333333333333333
441232,Numbers,12,7,hbo,3,5,1.6666666666666667
441233,Numbers,12,8,hbo,3,5,1.6666666666666667
441234,Numbers,12,8,hbo,2,2,1.0
441235,Numbers,12,8,hbo,3,4,1.3333333333333333
441236,Numbers,12,8,hbo,3,4,1.3333333333333333
441237,Numbers,12,8,hbo,4,4,1.0
441238,Numbers,12,8,hbo,2,6,3.0
441239,Numbers,12,9,hbo,4,5,1.25
441240,Numbers,12,9,hbo,2,2,1.0
441241,Numbers,12,10,hbo,4,8,2.0
441242,Numbers,12,10,hbo,2,2,1.0
441243,Numbers,12,10,hbo,3,5,1.6666666666666667
441244,Numbers,12,10,hbo,4,5,1.25
441245,Numbers,12,10,hbo,3,3,1.0
441246,Numbers,12,11,hbo,4,5,1.25
441247,Numbers,12,11,hbo,2,2,1.0
441248,Numbers,12,11,hbo,5,5,1.0
441249,Numbers,12,11,hbo,2,2,1.0
441250,Numbers,12,11,hbo,3,3,1.0
441251,Numbers,12,12,hbo,4,6,1.5
441252,Numbers,12,12,hbo,3,6,2.0
441253,Numbers,12,12,hbo,3,4,1.3333333333333333
441254,Numbers,12,13,hbo,4,5,1.25
441255,Numbers,12,13,hbo,1,2,2.0
441256,Numbers,12,13,hbo,2,2,1.0
